ddb_g	bio1.hr00	bio1.hr04	bio1.hr08	bio1.hr12	bio1.hr16	bio1.hr20	bio1.hr24	bio2.hr00	bio2.hr04	bio2.hr08	bio2.hr12	bio2.hr16	bio2.hr20	bio2.hr24	bio2.prespore	bio2.prestalk	bio4.prespore	bio4.prestalk
DDB_G0267786	178	41	47	70	28	86	37	107	101	37	76	57	57	87	9	216	206	5
DDB_G0267788	293	294	195	225	86	202	387	158	608	173	233	135	369	668	135	263	7	6
DDB_G0267790	1	41	34	4	2	7	0	2	194	20	6	1	4	3	3	2	1	2
DDB_G0267792	0	6	9	103	99	967	1605	0	10	5	27	14	1838	1848	302	243	67	43
DDB_G0267794	39	5	6	8	10	28	7	11	14	17	11	17	93	29	16	48	50	6
DDB_G0267796	181	198	258	457	335	204	158	131	440	327	572	475	467	328	351	719	242	61
DDB_G0267798	218	255	243	492	273	306	420	196	327	251	544	417	562	678	62	458	106	23
DDB_G0267800	12	12	61	98	123	47	62	6	35	55	133	122	97	77	26	128	50	12
DDB_G0267802	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0
DDB_G0267804	369	137	75	53	37	28	58	129	365	76	105	66	58	87	13	187	2	0
DDB_G0267806	0	0	0	4	2	1	4	0	0	1	4	0	2	1	0	1	0	0
DDB_G0267808	4	1	43	78	42	23	39	2	9	57	117	63	36	39	141	34	68	4
DDB_G0267810	15	27	49	80	46	17	31	9	45	43	87	61	29	37	48	24	15	1
DDB_G0267812	0	0	2	2	7	4	8	0	0	1	3	3	7	5	47	1	6	0
DDB_G0267814	4	15	29	20	9	11	9	0	51	10	26	12	23	22	4	66	4	25
DDB_G0267816	1	52	26	79	151	88	127	15	157	26	91	105	110	114	412	328	15	18
DDB_G0267818	93	11	12	10	16	7	12	96	33	7	14	12	13	20	14	177	0	0
DDB_G0267820	1	1	0	3	1	3	4	1	4	0	7	0	3	1	3	14	0	1
DDB_G0267822	16	2	5	17	24	6	8	8	18	11	25	18	16	13	5	75	4	4
DDB_G0267824	7	4	2	3	5	9	10	18	11	1	11	5	1	4	1	33	1	0
DDB_G0267826	0	37	107	102	100	25	21	0	114	82	142	85	38	24	57	10	18	0
DDB_G0267828	9	162	270	428	399	57	77	5	420	349	527	485	161	126	177	44	70	3
DDB_G0267830	2	20	104	108	108	28	24	7	95	100	241	118	23	25	8	37	10	9
DDB_G0267832	26	36	88	286	180	114	159	13	57	48	247	182	136	156	40	247	49	60
DDB_G0267834	96	14	10	13	18	30	23	18	14	8	31	24	74	38	4	59	42	4
DDB_G0267836	10	9	40	75	98	46	73	8	76	34	113	69	78	86	23	44	19	6
DDB_G0267838	17	28	102	227	230	177	215	4	127	108	303	274	282	288	405	329	87	24
DDB_G0267840	40	1313	1372	1572	1240	772	1053	33	2925	1345	1920	1242	1420	1419	1611	1261	105	40
DDB_G0267842	5	4	28	46	35	44	40	1	11	18	31	25	42	50	56	38	26	17
DDB_G0267844	0	18	527	487	584	701	602	0	80	475	458	572	914	822	738	468	88	305
DDB_G0267846	30	105	63	100	38	43	31	171	171	52	143	54	81	85	12	275	18	125
DDB_G0267848	61	4	5	10	4	15	37	29	18	10	18	14	19	46	5	18	8	0
DDB_G0267850	6	8	1	2	4	4	10	5	5	2	5	3	14	13	4	19	3	2
DDB_G0267852	2	4	2	10	5	18	5	3	13	12	8	4	21	13	2	61	0	9
DDB_G0267854	697	1369	1900	2051	882	869	797	249	2874	2115	2196	970	1236	1224	719	2475	79	83
DDB_G0267856	1	7	15	28	29	6	19	0	27	14	46	36	10	17	6	19	19	25
DDB_G0267858	12	3	3	11	7	9	9	7	16	4	17	6	11	11	0	12	0	1
DDB_G0267860	0	3	9	29	29	5	20	0	26	15	47	17	20	16	32	20	0	23
DDB_G0267862	0	0	2	6	46	36	20	0	0	1	2	11	13	12	20	5	1	0
DDB_G0267864	0	0	0	4	10	4	6	0	2	4	5	6	8	7	6	5	0	0
DDB_G0267866	30	250	81	93	75	18	16	58	796	148	101	98	54	30	58	40	7	4
DDB_G0267868	0	0	0	3	4	21	180	1	6	0	4	5	29	267	18	66	2	10
DDB_G0267870	34	23	57	82	68	82	209	14	100	55	114	92	158	310	257	246	32	21
DDB_G0267872	1	3	5	10	18	8	12	2	8	4	12	3	10	11	5	8	4	0
DDB_G0267874	20	6	11	22	47	22	32	9	12	6	44	81	48	64	4	53	2	10
DDB_G0267876	1	0	0	0	6	1	0	0	0	0	0	1	0	1	0	2	0	0
DDB_G0267878	0	0	1	10	29	15	26	0	1	2	11	21	9	8	1	3	5	0
DDB_G0267880	0	0	1	2	0	2	0	0	0	0	2	0	0	0	3	0	0	0
DDB_G0267882	148	49	184	410	185	112	211	117	77	256	468	241	234	359	303	438	52	27
DDB_G0267884	21	98	62	80	38	15	34	5	396	51	126	44	25	41	7	91	0	2
DDB_G0267886	7	8	6	21	22	10	10	8	5	11	27	35	20	12	24	32	79	6
DDB_G0267888	12	676	271	152	54	53	121	8	1296	332	258	81	83	203	346	41	2	1
DDB_G0267890	101	35	29	168	135	81	153	42	72	38	230	225	190	256	471	226	64	1
DDB_G0267892	116	51	122	334	449	284	350	51	143	122	477	463	455	428	93	288	34	17
DDB_G0267894	80	128	81	163	131	164	107	72	373	114	272	223	226	144	336	321	79	40
DDB_G0267896	3	5	5	6	6	16	9	0	11	1	4	2	7	11	1	3	0	4
DDB_G0267898	2	8	217	157	338	885	897	3	30	190	300	371	1055	1560	3	70	5	218
DDB_G0267902	25	211	200	351	466	375	493	18	576	210	520	532	620	599	135	234	6	21
DDB_G0267904	21	3	176	421	375	20	16	6	14	243	631	440	42	23	51	39	10	1
DDB_G0267906	369	28	73	111	82	54	63	90	135	61	149	91	88	84	44	71	12	18
DDB_G0267908	1	16	9	8	11	25	64	1	29	4	15	14	27	82	4	36	25	51
DDB_G0267910	48	27	62	48	37	18	31	25	66	48	36	17	29	22	14	67	11	6
DDB_G0267912	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0267914	8	8	36	45	28	17	20	6	25	21	52	30	33	32	4	31	5	5
DDB_G0267916	5	13	63	78	104	19	18	2	18	52	129	87	27	17	30	35	10	10
DDB_G0267918	3	8	39	63	148	61	44	3	40	47	120	84	42	42	215	71	13	0
DDB_G0267920	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
DDB_G0267922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
DDB_G0267924	970	1201	3765	6282	2756	3035	3215	495	3470	4485	7473	3175	7944	6568	1570	4102	4859	2789
DDB_G0267926	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
DDB_G0267928	98	8	23	21	24	49	38	77	25	8	16	17	49	45	6	221	4	96
DDB_G0267930	11	5	2	15	31	14	29	8	7	1	5	18	36	23	3	38	2	12
DDB_G0267932	0	0	2	1	1	2	0	0	3	0	2	1	0	0	3	10	0	0
DDB_G0267934	1	161	526	173	368	76	50	0	1150	611	361	319	125	74	23	118	19	163
DDB_G0267936	0	0	0	0	4	2	0	0	0	0	0	8	8	0	0	0	0	0
DDB_G0267938	13	18	37	51	40	13	18	3	31	61	69	42	33	23	10	28	17	7
DDB_G0267940	6	5	19	75	69	230	296	5	16	7	47	34	224	197	217	40	20	5
DDB_G0267942	283	539	910	1217	689	478	648	169	1318	923	1269	965	998	975	504	812	226	91
DDB_G0267944	0	0	1	1	1	2	0	0	0	0	0	3	5	3	1	0	3	0
DDB_G0267946	4	14	3	1	0	9	1	0	7	11	3	3	13	13	2	4	16	3
DDB_G0267948	96	116	29	73	25	34	75	68	162	50	116	83	98	210	8	19	7	5
DDB_G0267950	12	107	125	139	100	48	43	30	296	114	199	95	70	69	84	130	19	42
DDB_G0267952	25	111	63	83	34	7	18	19	369	91	121	26	27	26	3	118	14	28
DDB_G0267954	1	6	3	0	4	0	4	1	15	1	4	1	1	2	0	8	0	0
DDB_G0267956	886	991	289	423	110	84	168	442	1765	408	598	250	191	352	112	498	16	15
DDB_G0267958	60	10	82	153	159	8	7	31	14	146	293	168	23	9	28	35	16	1
DDB_G0267960	10	61	16	39	17	11	11	10	137	18	63	14	11	11	2	76	0	2
DDB_G0267962	256	1253	923	845	623	218	309	166	2246	800	1646	744	475	434	76	1222	132	171
DDB_G0267964	0	0	0	0	4	127	176	0	0	0	1	1	59	169	2	1	0	0
DDB_G0267966	2071	594	697	2484	1841	1579	1798	1154	1279	684	3197	2752	3017	3262	439	4126	2106	1417
DDB_G0267968	0	0	4	7	14	5	4	0	7	1	11	5	3	3	2	4	5	1
DDB_G0267970	0	2	2	5	0	1	1	0	1	1	1	2	1	1	2	0	28	0
DDB_G0267972	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DDB_G0267974	194	27	30	19	20	17	21	85	33	18	42	21	22	22	10	304	6	0
DDB_G0267976	20	65	149	244	196	82	80	21	99	95	221	105	60	62	162	294	16	123
DDB_G0267978	803	2176	2575	3852	1949	1101	1224	558	5417	3044	4966	3212	2522	2189	256	2305	369	204
DDB_G0267980	111	12	12	36	31	9	13	29	15	20	37	46	32	22	11	24	110	12
DDB_G0267982	834	1864	1605	1526	726	393	562	627	5418	1591	1936	1226	943	860	131	1387	777	404
DDB_G0267984	108	155	131	153	58	28	32	48	528	134	224	113	93	62	19	91	34	14
DDB_G0267986	0	0	1	1	2	0	4	0	2	2	3	1	2	3	0	1	0	0
DDB_G0267988	18	3	22	30	33	7	15	7	20	27	35	21	11	18	16	4	3	0
DDB_G0267990	120	54	241	313	368	252	361	39	229	214	531	446	512	508	128	338	92	23
DDB_G0267992	45	102	136	358	238	258	280	41	226	161	386	310	423	468	77	132	37	6
DDB_G0267994	136	378	430	665	648	300	289	132	1064	617	823	900	517	472	264	603	301	137
DDB_G0267996	59	35	78	133	66	38	26	31	91	75	206	99	69	49	27	88	23	46
DDB_G0267998	0	4	321	490	210	88	60	0	17	439	800	252	172	81	0	48	4	65
DDB_G0268000	0	3	9	14	4	9	7	2	3	7	12	8	10	13	0	4	0	0
DDB_G0268002	0	0	4	6	1	4	0	0	1	2	9	0	4	1	0	0	0	0
DDB_G0268004	593	228	163	334	126	76	99	115	551	293	357	238	194	205	153	380	44	49
DDB_G0268006	2	18	18	19	17	15	423	11	46	12	18	10	36	315	15	97	2	11
DDB_G0268008	2	12	8	17	8	14	51	19	25	5	17	12	31	70	4	75	1	5
DDB_G0268010	0	1	43	127	77	146	280	0	5	9	67	10	44	172	33	15	0	3
DDB_G0268012	9	49	142	227	344	224	137	8	177	114	233	222	268	134	100	415	3	61
DDB_G0268014	42	78	139	209	111	38	132	28	244	174	248	151	103	196	99	151	39	4
DDB_G0268016	2	0	11	12	30	25	27	1	17	6	20	15	12	20	66	64	1	7
DDB_G0268018	14	122	61	61	55	19	23	57	236	70	100	101	51	12	38	47	16	1
DDB_G0268020	542	99	177	282	198	239	366	278	334	185	314	321	440	670	33	576	114	116
DDB_G0268022	1	0	3	4	2	2	0	1	0	1	5	1	0	1	3	0	3	0
DDB_G0268024	113	283	385	573	419	317	292	89	962	480	722	501	603	450	109	293	89	33
DDB_G0268026	165	151	1315	3778	2387	3024	2941	204	644	1029	4290	2368	6443	4419	3458	4095	111	582
DDB_G0268028	3	9	305	1019	7689	36140	37259	1	13	300	1509	6350	47436	65527	1337	317	4830	66
DDB_G0268030	34	43	17	24	15	14	14	43	52	9	49	28	23	46	8	168	12	0
DDB_G0268032	0	1	7	5	11	4	7	0	8	4	12	8	14	6	17	9	3	0
DDB_G0268034	908	4336	4244	5443	3056	1947	2007	1477	10815	4467	6364	4662	3974	3790	1008	3383	805	486
DDB_G0268036	17	44	64	250	308	223	148	20	134	74	296	335	308	223	100	61	542	153
DDB_G0268038	67	274	80	60	28	22	34	110	1090	63	88	37	43	47	15	186	14	7
DDB_G0268040	7	10	39	62	45	18	15	14	25	42	68	30	19	18	83	53	26	2
DDB_G0268042	1326	1306	940	1100	547	236	298	645	2279	1061	1152	1088	752	657	362	732	248	286
DDB_G0268044	403	1175	1322	1919	1352	727	919	279	2728	1414	2435	1636	1258	1348	626	2860	272	78
DDB_G0268046	0	9	0	2	0	0	1	0	33	3	2	2	0	0	0	0	0	0
DDB_G0268048	1	11	16	17	15	2	7	0	46	10	17	12	10	3	8	16	2	3
DDB_G0268050	0	0	0	0	3	2	0	0	1	1	2	0	3	0	0	1	0	0
DDB_G0268052	545	1439	2041	1512	990	947	1483	553	1568	2097	2400	1501	1193	3062	163	2748	107	650
DDB_G0268054	7	2	2	8	0	1	3	2	3	3	6	0	0	1	0	0	0	0
DDB_G0268056	14	26	133	262	141	58	63	23	110	131	413	184	114	136	84	100	12	10
DDB_G0268058	0	0	0	0	1	5	4	0	0	0	0	0	11	7	0	0	0	0
DDB_G0268060	1303	347	561	969	593	423	486	517	994	584	1306	821	695	666	192	595	280	91
DDB_G0268062	37	15	42	78	21	10	16	13	33	45	108	25	34	15	5	8	0	1
DDB_G0268064	83	5	4	10	25	41	39	54	29	7	25	32	77	87	3	45	6	26
DDB_G0268066	15	20	47	36	61	27	23	9	63	45	91	44	53	27	69	23	213	20
DDB_G0268068	38	171	318	520	645	361	236	73	618	385	715	728	586	414	401	375	68	32
DDB_G0268070	9	36	104	100	79	56	71	23	85	100	134	54	91	72	89	146	16	21
DDB_G0268072	2	19	162	152	441	72	58	0	107	97	265	189	69	38	66	26	14	8
DDB_G0268074	146	17	26	25	72	71	47	96	43	12	16	35	64	71	4	44	19	64
DDB_G0268076	4	1	438	711	615	323	522	3	7	500	757	618	422	822	95	27	7	0
DDB_G0268078	136	120	59	107	205	352	291	81	298	58	133	118	165	372	253	172	13	4
DDB_G0268080	53	110	254	407	311	77	76	49	375	384	563	495	169	146	67	224	168	26
DDB_G0268082	0	1	0	1	0	0	0	0	1	1	0	3	0	0	0	1	6	0
DDB_G0268084	14	13	86	223	213	181	205	8	33	59	190	117	140	204	29	111	66	7
DDB_G0268086	0	0	4	4	0	0	0	0	0	0	1	1	1	0	6	0	0	0
DDB_G0268088	255	62	330	522	444	228	292	121	97	323	809	564	488	433	100	245	551	28
DDB_G0268090	58	276	347	207	98	38	44	56	996	225	251	132	89	60	8	66	35	18
DDB_G0268092	8	24	50	68	32	13	18	32	36	53	53	42	30	28	17	10	2	0
DDB_G0268094	2	39	35	64	50	13	9	0	142	13	79	45	23	19	22	27	3	1
DDB_G0268096	3	1	3	6	5	0	3	1	6	7	4	3	3	1	0	5	4	1
DDB_G0268098	108	55	76	132	166	62	63	132	135	94	146	259	143	162	84	703	78	1
DDB_G0268100	24	30	36	49	28	16	36	2	82	43	82	74	70	52	7	166	12	34
DDB_G0268102	577	1027	916	1040	975	830	1179	263	1841	938	1677	1157	1235	1834	1300	2438	207	93
DDB_G0268104	2797	1391	670	792	426	604	417	1786	3138	641	805	668	1019	752	74	1061	269	738
DDB_G0268106	0	0	0	0	3	32	26	0	0	0	0	0	13	19	1	1	0	0
DDB_G0268108	2	0	1	0	1	21	20	1	2	0	2	1	13	18	0	0	3	1
DDB_G0268110	173	52	40	91	70	30	39	39	116	21	95	89	93	56	64	127	8	14
DDB_G0268112	0	0	1	4	13	6	13	0	3	3	9	10	5	2	75	36	8	3
DDB_G0268114	43	3	3	4	9	3	3	4	9	5	18	6	6	3	7	24	4	3
DDB_G0268116	9	29	39	50	30	10	20	10	138	41	88	42	17	22	12	23	0	9
DDB_G0268118	279	605	417	371	149	59	37	102	1305	425	390	266	137	106	38	65	307	50
DDB_G0268120	0	0	10	10	7	9	1	0	1	5	9	3	7	1	0	5	0	1
DDB_G0268122	19	3	39	45	19	25	24	63	32	29	46	16	32	39	0	8	0	1
DDB_G0268124	1	0	0	0	3	2	0	0	0	0	2	0	2	2	0	0	0	0
DDB_G0268126	9	38	92	131	66	26	34	12	90	47	143	85	50	66	23	63	3	1
DDB_G0268128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0268130	35	11	26	32	15	13	25	35	43	19	40	18	27	35	3	41	17	3
DDB_G0268132	149	189	271	454	295	190	227	53	445	268	561	474	368	372	188	240	48	16
DDB_G0268134	211	722	397	356	298	303	336	325	829	406	710	458	358	694	525	1100	432	45
DDB_G0268136	0	0	21	45	77	10	5	0	0	5	46	75	11	11	1	24	2	68
DDB_G0268138	39	9	5	10	6	11	3	34	10	3	13	8	9	5	0	8	4	2
DDB_G0268140	532	83	579	539	219	123	161	273	333	404	530	214	247	265	48	593	4	27
DDB_G0268142	18	33	47	75	45	32	52	34	74	27	89	53	65	100	4	58	2	1
DDB_G0268144	374	2263	152	143	68	49	62	208	6823	129	288	110	100	84	29	651	3	5
DDB_G0268146	0	12	3	10	1	4	4	1	15	4	6	7	4	7	1	29	0	2
DDB_G0268148	0	5	7	3	4	4	6	3	11	3	5	6	6	4	4	214	1	12
DDB_G0268150	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DDB_G0268152	3	2	3	3	3	4	0	2	0	3	5	1	2	0	0	0	3	0
DDB_G0268154	36	280	308	289	327	347	422	125	718	436	372	337	686	613	830	1809	472	364
DDB_G0268156	8	33	40	40	54	27	28	5	139	48	63	46	49	45	10	55	11	4
DDB_G0268158	11	20	343	825	559	65	62	6	17	302	1052	725	93	68	44	25	973	3
DDB_G0268160	1	5	32	89	28	18	20	1	6	24	122	34	33	31	17	133	5	0
DDB_G0268162	52	497	742	1148	322	278	345	101	792	780	1258	850	705	722	128	879	55	20
DDB_G0268164	24	112	145	221	195	142	198	23	359	164	395	304	310	263	39	143	25	42
DDB_G0268166	0	2	5	1	5	7	51	1	3	3	3	7	8	61	1	5	28	2
DDB_G0268168	82	383	397	484	193	91	89	77	708	311	555	240	192	152	43	190	140	21
DDB_G0268170	0	0	0	0	50	26	13	1	2	1	0	61	38	54	6	62	5	402
DDB_G0268172	3	0	0	1	19	9	1	0	0	0	1	44	26	19	1	5	1	130
DDB_G0268174	0	0	0	2	33	28	16	0	0	0	10	147	84	31	0	28	0	227
DDB_G0268176	20	2	5	2	5	1	2	11	0	3	7	0	1	3	5	33	0	0
DDB_G0268178	0	0	1	1	0	0	1	0	0	2	1	0	0	0	0	1	0	0
DDB_G0268180	10	10	17	33	16	8	24	4	22	6	33	20	23	26	0	65	3	0
DDB_G0268182	11	7	19	51	51	22	20	24	41	20	60	32	31	21	20	70	32	7
DDB_G0268184	1	8	41	69	98	131	256	1	31	40	142	106	133	260	33	29	2	44
DDB_G0268186	15	24	228	308	313	90	111	10	79	255	475	329	221	149	61	63	47	2
DDB_G0268188	0	0	1	3	4	1	5	2	1	3	3	1	2	1	0	3	0	0
DDB_G0268190	86	211	408	444	262	203	462	23	635	378	554	339	322	655	29	223	78	172
DDB_G0268192	28	0	0	0	0	0	1	5	1	0	0	0	1	0	88	234	8	10
DDB_G0268194	102	28	21	30	30	9	7	71	88	26	41	43	28	31	10	56	25	1
DDB_G0268196	48	3	34	166	194	76	79	15	11	52	265	234	116	121	40	62	145	11
DDB_G0268198	1	3	1	5	7	2	1	3	2	4	7	2	8	4	2	6	0	0
DDB_G0268200	0	0	0	0	1	0	72	0	0	0	0	1	1	50	0	0	0	0
DDB_G0268202	7	2	2	2	5	2	7	1	4	1	5	6	12	8	0	5	0	0
DDB_G0268204	0	1	142	473	1033	396	305	1	2	124	636	606	311	326	131	11	294	8
DDB_G0268206	0	0	0	3	0	0	0	2	2	0	1	1	0	1	1	13	0	0
DDB_G0268208	1	2	1	2	5	8	6	0	7	1	2	0	1	0	2	3	0	0
DDB_G0268210	10	11	58	125	50	17	23	10	40	75	142	70	20	41	7	24	22	12
DDB_G0268212	14	3	7	12	9	6	8	20	7	1	7	1	1	8	9	8	14	1
DDB_G0268214	2	0	290	1296	2092	1819	699	0	0	399	1704	2301	2076	1210	171	34	7524	99
DDB_G0268216	192	89	312	340	757	333	219	134	251	313	518	546	392	266	297	154	66	13
DDB_G0268218	6	62	138	233	488	298	229	10	321	132	314	268	271	200	469	321	22	17
DDB_G0268220	8	23	40	50	60	20	26	12	86	51	92	68	53	37	27	34	11	2
DDB_G0268222	541	232	173	508	970	1266	2052	374	622	164	677	1088	1612	2408	123	1517	2976	547
DDB_G0268224	129	34	140	229	145	119	46	36	55	147	204	170	126	81	107	93	274	65
DDB_G0268226	2	13	80	309	227	297	415	13	42	98	366	254	334	457	319	254	59	194
DDB_G0268228	33	20	72	74	36	458	563	45	54	66	82	41	669	775	24	134	145	19
DDB_G0268230	14	17	19	35	29	25	30	9	55	25	52	36	67	42	6	26	5	1
DDB_G0268232	118	647	538	484	349	188	266	94	2174	570	744	450	374	366	516	913	70	43
DDB_G0268234	0	0	1	2	0	0	0	0	8	0	2	0	3	0	1	5	0	2
DDB_G0268236	425	1124	385	295	209	119	231	476	3334	653	465	313	272	464	206	1559	38	31
DDB_G0268238	8	21	82	65	75	46	32	11	86	52	126	99	50	58	18	34	25	17
DDB_G0268240	3	5	13	13	7	8	24	3	11	2	13	3	3	9	2	20	0	0
DDB_G0268242	7	5	0	2	1	2	1	1	8	0	3	1	4	1	3	2	0	0
DDB_G0268244	255	530	641	1140	657	333	509	246	1056	683	1255	961	750	758	697	1416	571	95
DDB_G0268246	1	6	9	12	10	6	8	0	2	7	4	3	3	8	29	12	3	0
DDB_G0268248	0	0	13	14	208	1785	2811	0	0	2	9	133	1676	4147	9	17	76	43
DDB_G0268250	0	0	165	146	1705	1558	987	0	0	121	281	1140	1475	1264	5	308	166	943
DDB_G0268252	2	1	5	6	9	20	12	2	6	4	9	4	11	11	0	17	16	7
DDB_G0268254	0	1	4	9	7	2	5	0	8	4	19	3	9	5	0	3	0	0
DDB_G0268256	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0
DDB_G0268258	5	7	73	256	370	23	19	2	15	148	661	372	35	30	52	35	3	1
DDB_G0268260	45	174	165	176	201	130	151	51	441	132	220	169	161	133	40	83	298	21
DDB_G0268262	0	0	0	0	2	0	0	1	0	1	0	4	0	1	1	0	5	0
DDB_G0268264	3080	5422	3739	7264	934	657	921	3623	7797	5202	6089	2358	3001	2237	982	23734	612	2942
DDB_G0268266	4	248	321	537	237	588	318	6	907	472	747	352	1206	528	239	524	355	40
DDB_G0268268	9	38	166	204	193	131	205	22	83	142	231	239	210	299	196	205	106	113
DDB_G0268270	222	191	48	83	38	20	51	168	440	44	88	54	76	78	10	369	21	6
DDB_G0268272	0	2	189	532	618	242	309	0	53	154	587	465	414	334	15	241	33	252
DDB_G0268274	9	9	6	12	3	1	9	17	26	9	13	7	10	7	2	18	80	5
DDB_G0268276	11	26	25	32	6	5	7	41	35	24	41	10	19	16	2	25	1	0
DDB_G0268278	41	795	887	889	562	343	349	26	1438	724	953	634	556	496	434	719	233	615
DDB_G0268280	0	1	6	11	15	2	4	0	1	4	18	6	1	3	7	5	0	1
DDB_G0268284	6	96	1871	1202	193	52	57	1	117	1714	933	205	115	86	84	11	112	1
DDB_G0268286	1	36	180	265	155	78	112	0	112	154	352	237	192	175	39	94	25	46
DDB_G0268288	44	21	113	130	171	56	75	30	45	93	177	155	73	56	21	32	22	0
DDB_G0268290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0268292	0	0	0	2	102	54	43	0	0	0	0	52	63	51	1	13	1	98
DDB_G0268294	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DDB_G0268296	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
DDB_G0268298	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1
DDB_G0268300	0	0	0	2	3	3	2	0	0	0	1	0	2	0	1	0	0	1
DDB_G0268302	1679	871	252	413	204	127	214	2182	2097	223	435	286	329	357	225	2885	311	58
DDB_G0268304	0	38	646	282	103	16	28	0	209	429	201	77	20	12	8	17	115	37
DDB_G0268306	22	20	48	67	29	20	34	34	55	57	94	61	42	45	56	35	9	1
DDB_G0268308	4	8	5	14	8	1	5	3	11	18	21	11	6	14	101	34	2	3
DDB_G0268310	0	10	46	17	39	8	3	0	44	26	32	10	6	10	50	16	2	3
DDB_G0268312	0	0	2	0	0	0	1	0	0	0	4	9	0	0	0	0	0	0
DDB_G0268314	0	2	2	4	3	6	1	2	5	1	5	0	8	8	0	0	0	0
DDB_G0268316	75	1782	1684	1647	1490	751	810	51	3157	1549	2789	1507	1310	1104	104	1640	13	131
DDB_G0268318	0	202	207	361	477	79	58	0	1011	231	787	303	119	57	107	50	0	0
DDB_G0268320	590	277	1174	2265	3106	2390	1697	186	914	1406	3116	3159	3933	3307	677	957	778	124
DDB_G0268322	11	0	1	2	3	0	2	2	2	0	6	4	4	1	2	0	7	0
DDB_G0268324	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	10	0	1
DDB_G0268326	0	0	0	0	0	0	5	0	0	0	0	0	0	0	16	16	0	2
DDB_G0268328	240	224	799	689	781	608	756	126	519	565	1121	706	744	883	178	389	281	49
DDB_G0268330	43	91	99	190	113	83	95	37	271	64	195	135	147	145	21	215	59	84
DDB_G0268332	5	0	17	6	4	5	6	4	2	10	4	5	8	8	1	9	16	13
DDB_G0268334	215	29	108	195	172	265	167	118	76	191	270	236	598	325	252	231	296	66
DDB_G0268336	4	4	3	5	6	12	7	0	6	0	5	5	15	7	2	9	10	3
DDB_G0268338	1	0	0	0	41	26	15	0	0	0	1	1	4	10	0	14	0	1
DDB_G0268340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0268342	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0268344	3	1	0	4	1	1	1	0	5	0	4	2	1	0	5	0	0	0
DDB_G0268346	206	162	157	130	206	712	847	122	366	55	136	168	664	1016	9	112	22	23
DDB_G0268348	0	2	3	4	4	5	4	0	1	1	1	0	2	2	1	7	3	0
DDB_G0268350	73	262	228	681	821	1118	847	45	472	259	789	802	1548	1282	166	243	1006	18
DDB_G0268352	13	20	7	9	14	23	10	14	34	8	17	14	35	13	4	25	182	1
DDB_G0268354	67	368	619	875	1304	1202	1351	78	919	444	935	1033	1169	1399	507	653	216	235
DDB_G0268358	127	174	74	223	179	184	162	15	456	112	323	330	362	291	297	191	151	109
DDB_G0268360	28	231	202	207	96	29	56	260	661	299	280	156	111	112	97	251	48	35
DDB_G0268362	5	7	32	41	86	33	27	0	41	10	39	30	19	19	44	67	2	5
DDB_G0268364	60	71	55	73	30	25	50	47	118	83	108	48	34	77	126	320	29	0
DDB_G0268366	2	12	26	23	7	3	6	5	17	17	36	22	11	6	8	14	9	8
DDB_G0268368	596	1914	783	1240	1175	2039	2773	407	4728	782	2726	1506	2107	4546	667	3066	145	93
DDB_G0268370	0	0	0	1	2	4	2	0	0	0	3	0	2	0	2	1	0	2
DDB_G0268374	16	1194	1145	486	349	154	180	17	2111	1178	486	508	400	413	43	177	1128	297
DDB_G0268376	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
DDB_G0268382	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0
DDB_G0268384	46	22	49	204	254	146	186	11	85	89	280	285	246	215	20	430	21	27
DDB_G0268386	28	46	75	79	91	98	86	10	202	45	136	64	58	57	35	260	3	17
DDB_G0268388	10	19	5	9	6	6	0	10	39	7	8	4	7	2	0	6	3	0
DDB_G0268390	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0
DDB_G0268392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0268394	527	836	743	878	416	307	413	241	1358	598	1076	565	578	663	167	627	73	22
DDB_G0268396	7	240	339	289	126	54	30	70	368	211	277	107	64	45	17	322	38	254
DDB_G0268398	0	1	9	6	15	7	6	0	4	9	19	44	25	14	0	0	2	7
