jgi_id	bio1.hr00	bio1.hr04	bio1.hr08	bio1.hr12	bio1.hr16	bio1.hr20	bio1.hr24	bio2.hr00	bio2.hr04	bio2.hr08	bio2.hr12	bio2.hr16	bio2.hr20	bio2.hr24	bio1.prespore	bio1.prestalk	bio2.prespore	bio2.prestalk
89500	36	115	40	9	10	9	16	76	177	45	10	2	11	21	0	6	5	3
89506	15	6	6	4	3	2	3	30	9	11	2	1	1	2	2	4	1	6
89525	280	84	31	44	120	67	61	375	118	92	71	123	64	57	30	19	78	37
89547	10	8	1	10	29	9	9	30	20	18	9	22	12	20	17	3	20	3
89549	137	133	90	17	19	10	20	216	249	152	68	21	21	16	12	4	23	8
89564	35	1	4	6	1	0	0	68	7	5	2	2	0	1	2	0	2	3
89601	12	67	15	4	5	1	3	13	133	18	8	3	1	1	2	0	1	6
89602	100	135	113	136	200	184	143	162	215	178	167	216	214	183	200	49	269	184
89628	36	7	36	1	9	6	10	57	16	36	7	4	5	7	11	13	14	2
89640	201	961	584	137	54	114	446	160	1275	732	272	166	483	439	57	52	94	310
89641	219	386	356	322	165	84	115	431	547	734	544	144	141	103	84	46	127	262
89646	444	459	213	173	95	43	40	905	824	536	241	108	61	68	55	16	86	44
89664	24	36	40	22	41	33	40	34	73	58	32	56	41	44	46	4	54	12
89665	6	11	20	19	31	10	7	12	8	35	33	20	11	10	26	3	43	6
89691	21	5	3	5	5	4	9	32	13	17	1	3	4	18	7	0	10	6
89700	7	13	13	26	17	14	40	24	14	16	48	29	52	47	66	7	59	18
89712	130	281	331	394	450	338	245	196	415	545	580	489	455	264	435	72	600	185
89722	13	4	14	4	3	9	4	34	3	8	7	5	5	5	0	1	2	0
89733	19	17	20	46	30	10	10	26	22	23	56	28	26	20	11	4	27	4
8976	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	5	3	2
89768	110	169	303	313	238	152	172	114	199	546	410	251	235	136	176	49	254	115
89777	28	82	74	21	74	68	83	63	121	63	28	48	64	112	40	36	50	136
8978	21	30	5	0	4	10	8	50	60	9	3	12	11	13	5	2	5	3
89788	181	751	1207	2671	1435	850	969	342	1082	2194	4753	1601	1239	814	760	268	1109	782
89803	20	13	16	32	29	14	6	33	22	32	33	12	6	12	28	9	27	8
89812	22	15	19	22	20	4	9	31	25	24	33	27	10	8	21	1	20	3
89818	33	16	14	10	7	16	24	44	52	11	8	7	8	35	9	61	7	24
89838	38	18	19	62	93	22	16	107	29	34	38	60	36	20	98	4	148	33
89839	9	2	4	3	9	3	2	9	1	18	3	15	8	4	9	6	15	7
89854	202	234	255	371	286	186	228	330	331	282	433	253	249	288	295	184	380	471
89860	2	26	32	138	144	51	49	5	30	58	134	114	72	47	86	7	91	28
89862	28	34	61	96	105	104	97	58	46	108	139	102	136	133	120	47	169	132
89864	19	344	1278	2406	2208	1970	2268	66	403	1832	3645	2840	2734	1969	1898	439	2325	1687
89866	374	636	527	494	449	184	99	893	1031	805	1012	318	351	180	256	52	569	103
89867	0	4	80	108	150	130	142	0	5	152	158	136	261	180	153	38	170	308
89878	2	42	654	361	602	409	604	3	40	759	534	626	521	453	142	292	216	764
89879	187	141	227	297	251	85	86	314	189	326	485	202	131	71	116	74	206	102
89897	109	59	6	2	1	0	1	195	51	10	3	0	0	2	1	1	2	0
89900	80	401	733	108	66	97	337	92	538	966	273	176	199	424	151	337	198	214
89946	242	181	71	12	6	6	51	407	289	216	25	11	6	58	2	1	2	4
89950	27	23	18	33	40	13	6	35	24	65	55	31	24	10	53	7	76	39
89992	16	17	11	6	3	3	5	32	20	21	10	0	6	7	3	13	3	3
89999	144	87	48	95	72	16	17	209	112	95	149	91	27	16	42	13	108	26
90005	6	26	16	182	253	145	101	11	36	16	146	454	211	136	422	20	543	99
90028	1	7	17	20	11	12	7	1	1	22	11	14	14	4	2	0	6	5
90051	166	121	194	115	44	24	48	285	190	557	257	51	58	61	35	33	63	68
90056	19	29	9	6	9	12	12	44	46	22	8	13	24	11	28	7	52	7
90079	0	0	0	0	2	1	0	0	2	2	1	1	0	3	8	10	22	10
90092	11	3	3	42	72	38	18	17	11	7	32	60	35	21	52	11	119	17
90119	662	3461	3568	495	595	435	1153	1383	5372	4445	782	539	623	1198	365	532	583	1251
90164	25	23	56	97	103	226	163	31	35	97	158	139	313	299	410	90	376	156
90166	6	13	22	21	34	37	33	22	16	42	27	38	50	46	23	10	48	27
90170	7	4	10	21	29	3	7	10	7	34	26	18	14	17	22	3	19	23
90205	33	35	57	119	205	117	171	67	33	156	167	176	158	161	85	44	117	147
90215	32	35	31	20	26	16	15	41	76	59	32	22	23	24	18	3	26	3
90232	3	12	3	1	0	1	1	12	19	14	1	1	3	4	0	1	0	1
90239	10	11	8	6	4	5	10	18	15	19	12	9	13	15	11	1	15	3
90265	38	31	134	52	38	7	9	86	45	109	109	19	11	32	29	346	43	58
90278	171	38	34	48	56	34	41	253	79	70	61	50	57	59	69	23	98	51
90282	81	116	88	140	103	72	113	120	137	125	159	97	108	102	58	20	91	109
90286	526	422	459	427	251	61	71	1032	828	1101	681	196	82	136	75	64	186	184
90289	13	17	22	29	57	25	20	32	25	16	26	29	23	25	67	9	78	18
90316	23	68	91	145	78	68	56	49	77	206	158	103	83	72	113	12	112	115
90323	16	0	0	0	6	1	0	40	0	3	1	5	5	1	6	1	15	4
90333	39	49	82	82	40	25	57	76	73	140	89	48	36	64	42	8	70	63
90337	61	169	173	168	215	152	186	107	204	295	256	200	181	199	130	55	199	206
90347	29	15	32	35	27	64	165	39	30	54	23	20	142	173	56	6	87	14
90349	96	193	120	113	87	26	28	170	299	297	234	113	51	55	70	24	86	77
90352	8	34	40	33	81	55	46	23	42	74	66	72	79	79	63	42	97	109
90360	0	0	0	16	76	266	364	0	0	0	7	139	284	422	101	19	121	144
90362	11	2	1	4	0	0	4	22	6	6	6	0	1	3	5	10	9	20
90392	48	19	24	13	26	5	12	71	80	40	20	7	11	19	1	15	4	5
90414	0	2	1	1	8	5	8	0	4	3	2	3	1	19	0	0	0	3
90419	44	70	24	19	22	22	16	103	108	24	17	34	42	16	87	89	103	124
90436	247	1012	1821	755	815	728	1299	447	1434	2822	1245	1423	1071	1301	639	495	855	4145
90447	75	35	155	18	8	4	2	111	90	82	27	5	4	13	2	25	9	76
90464	60	65	54	63	122	51	48	130	67	54	105	77	76	72	164	103	200	28
90467	4	82	2053	759	87	71	188	19	84	2830	1218	41	81	208	119	54	177	161
90488	30	107	26	5	2	7	4	60	186	70	9	5	8	11	1	8	4	6
90513	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0
90514	41	40	18	1	1	4	13	54	72	13	4	2	5	19	10	17	16	30
90552	286	66	249	377	352	176	196	310	88	243	446	269	201	185	332	145	430	318
90558	139	197	199	243	234	105	85	195	282	307	369	208	155	117	136	49	173	193
90566	103	339	256	46	36	71	156	223	427	364	98	70	114	201	6	19	9	11
90570	5	0	12	6	31	53	40	8	5	2	2	14	43	48	8	56	12	122
90584	98	11	6	6	3	2	7	113	40	18	5	4	1	12	3	15	5	14
90586	17	19	24	68	105	39	53	30	29	68	71	95	54	45	96	19	113	68
90599	70	98	105	133	98	74	51	110	156	184	162	102	122	53	85	12	133	80
90621	17	4	4	1	2	2	4	24	8	10	6	2	2	3	1	3	1	2
90623	63	205	36	23	10	6	8	125	408	75	26	16	10	22	5	7	7	3
90624	3	1	1	4	2	4	3	2	3	4	4	2	4	1	0	4	2	3
90646	71	34	35	51	51	20	17	99	77	71	55	51	31	31	20	17	48	35
90652	8	1	5	0	19	19	30	7	3	4	1	16	30	27	2	4	10	5
90653	83	163	164	27	9	26	39	136	224	159	66	5	20	34	3	22	3	26
90664	234	389	340	240	255	120	120	427	534	499	445	187	146	173	320	46	358	269
90705	10	38	95	623	683	302	291	32	87	155	618	717	301	215	593	29	761	131
90740	19	7	6	3	11	54	77	35	5	6	7	23	30	74	13	97	20	148
90764	307	11	13	7	69	40	21	527	33	15	3	60	42	23	194	17	288	52
90770	399	565	201	166	149	74	42	601	843	334	170	167	80	66	100	16	192	34
90776	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
90799	62	113	128	44	30	24	42	114	182	260	120	35	95	48	28	85	41	90
90815	30	93	71	46	40	35	44	37	120	150	105	69	62	58	35	27	53	48
90830	38	932	1110	513	243	226	1297	44	1768	1224	1227	1142	475	1210	62	347	77	3457
90836	159	217	168	239	195	142	138	318	353	342	272	248	214	168	186	67	250	201
90846	623	21	19	26	23	46	48	1126	52	46	28	46	103	71	53	363	127	229
90855	28	10	25	28	39	28	24	40	17	25	23	25	31	52	56	54	67	32
90873	3	14	58	136	134	87	62	21	32	83	188	142	112	99	163	17	213	82
90884	40	55	8	2	3	5	11	45	100	10	3	7	6	7	3	1	4	1
90885	135	205	165	181	68	28	259	156	270	338	266	52	69	361	86	11	123	48
90890	240	288	329	531	465	510	475	456	361	636	618	543	718	442	460	192	787	424
90903	248	160	80	249	161	127	68	420	245	129	194	200	180	116	58	34	86	110
90943	80	32	36	28	45	29	27	147	64	57	39	31	51	32	29	4	40	38
90946	12354	23960	18613	20128	9759	15318	14778	3771	9866	7618	11828	13232	7334	19473	133	354	514	408
90956	152	165	87	41	20	9	22	220	275	218	59	16	16	21	5	6	21	11
90978	31	9	10	10	8	1	1	27	25	15	16	5	2	6	3	7	13	11
90989	56	46	27	75	64	34	39	89	53	76	96	39	53	49	44	20	53	23
90994	1	3	0	4	1	0	4	0	0	0	3	1	2	1	7	0	9	3
90997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91002	60	117	199	230	94	25	29	107	222	328	305	86	32	37	36	15	57	32
91014	1044	452	283	371	560	468	557	1798	753	583	594	459	798	1226	477	297	972	2010
91016	20534	5415	4299	548	167	214	292	25665	7021	4437	890	204	268	466	31	1634	66	217
91017	0	1	1	107	4568	2724	1625	0	0	0	26	3305	2119	2013	4459	3087	7041	894
91018	0	12	585	1762	1562	582	715	0	8	615	3570	1134	1111	992	251	317	616	2135
9102	7	1	4	5	3	5	6	12	4	9	7	4	5	10	1	1	7	3
91023	349	83	13	3	0	7	4	738	233	43	22	6	12	9	2	4	3	6
91024	1	1	0	0	3	27	216	0	0	0	0	4	36	293	2	0	6	8
91025	29	91	62	38	33	17	36	71	138	102	76	23	18	26	29	16	48	32
91029	0	0	8	276	2048	2815	2231	2	0	32	152	2740	4072	3786	936	1611	1706	10180
91034	201	700	307	27	228	290	237	461	1190	380	53	265	350	295	206	236	354	598
91039	0	0	0	0	0	3	3	0	0	0	1	0	0	7	0	5	0	0
91041	6	9	5	627	742	375	280	3	10	19	768	811	498	494	281	56	479	199
91044	2	6	7	7	73	129	3189	7	7	11	8	130	151	4605	29	26	39	143
91051	1554	2317	522	194	234	290	174	2328	3814	1069	337	242	407	235	106	281	199	170
91068	207	303	228	43	11	12	16	197	210	145	28	4	9	14	1	19	2	7
91073	0	1	46	484	649	1305	1047	0	0	75	847	917	2098	1891	386	432	841	1343
91080	1	4	6	12	15	9	344	2	12	19	40	13	30	508	0	1	2	8
91085	120	342	298	465	355	313	4034	210	367	425	599	308	665	5818	403	260	630	848
91096	8361	9110	2253	741	169	220	383	7597	15583	6097	1892	438	563	1068	64	606	134	210
91098	123	255	354	909	763	493	736	232	375	663	1013	562	803	974	702	175	1022	899
91100	0	4	13	86	128	140	3403	3	12	55	128	147	246	3415	81	25	147	134
91101	1499	431	314	243	268	119	83	2480	658	512	455	293	183	141	226	90	627	185
91102	0	1	1	70	88	26	29	3	3	6	48	66	22	39	61	10	70	57
91104	0	4	0	44	67	28	22	2	7	0	53	67	30	22	28	4	50	4
91106	353	1487	670	1625	3840	3388	1644	801	1980	1008	1474	4339	4437	3493	3199	617	6824	1543
91113	757	916	556	146	108	117	182	1274	1549	786	278	96	180	209	63	118	116	246
91127	146	156	142	52	30	33	26	270	276	277	96	28	33	42	58	9	68	15
91130	93	47	64	61	85	30	20	154	82	89	71	65	34	22	31	5	62	94
91135	97	134	319	218	205	98	155	177	196	518	397	196	171	135	146	51	207	286
91138	207	370	1055	443	290	283	1149	486	614	2069	738	229	775	1739	390	540	608	1012
91142	6	2	249	70	41	112	198	10	11	454	103	55	141	146	172	184	262	679
91144	558	1719	981	1357	1901	1021	1291	1324	2912	1494	1775	2008	1334	1415	553	897	924	4448
91146	1020	36328	5167	70	5	12	5	2592	52673	13555	172	9	16	28	2	20	3	27
91147	61	90	117	263	253	157	134	132	149	250	404	311	238	124	133	81	213	270
91148	99	443	550	1196	2358	1617	1420	139	626	1230	1539	2974	2032	1372	1407	511	2028	2580
91157	11	3	13	13	12	26	49	10	6	12	11	9	21	19	23	12	16	12
91159	55	367	273	323	150	56	71	113	513	491	298	124	110	41	13	6	20	31
91170	15	18	10	0	1	0	1	36	31	12	1	2	0	1	0	0	0	1
91181	0	1	0	56	1622	3579	1187	1	2	0	8	2108	3073	1613	428	40	638	113
91185	27	1700	4023	935	1922	2584	3261	135	1699	3196	980	1990	5519	4273	940	1766	1628	3168
91186	80	330	657	2210	2165	967	2239	153	479	1786	2818	2242	1338	2895	1212	419	1930	2354
91189	276	130	188	174	88	42	50	493	291	238	240	97	72	67	22	54	40	148
91190	7251	2465	1647	1411	1845	802	455	11594	3984	3519	2548	2002	1179	755	1272	745	2399	1130
91193	12402	2279	1277	332	133	127	65	19283	4372	2215	725	65	183	242	18	233	24	44
91197	153	127	33	58	74	38	27	239	151	45	64	65	74	39	101	14	156	45
91198	72	80	81	1578	2910	1229	694	182	150	120	1747	2937	1494	878	3218	247	4618	674
91200	2	1	0	114	1703	3013	2102	0	2	0	18	2403	4488	5058	3073	412	6248	847
91204	0	0	2	135	2204	4455	4413	1	1	5	83	3553	7713	8038	1272	2978	2474	8174
91206	31	403	1114	468	318	197	238	65	657	1262	926	290	254	207	131	301	246	766
91210	0	34	0	604	10576	16448	8901	2	49	5	110	14436	21143	16521	10627	1884	23420	3215
91212	1373	8483	4997	1835	4629	2771	1906	2878	9955	4989	4263	4196	3060	2440	3863	3054	6627	3173
91214	156	32	149	196	146	199	390	176	49	382	213	156	267	720	42	53	99	283
91219	17	8	5	2	2	3	3	24	21	14	5	6	4	7	4	4	3	8
91231	564	764	339	169	427	446	525	1093	1154	360	237	486	939	832	321	414	605	1088
91234	585	55	27	14	7	4	5	2017	147	79	39	12	9	19	4	26	9	7
91241	2	1	0	0	0	1	5060	1	1	1	0	3	15	7554	5	2	3	5
91242	1	7	7	51	334	253	199	2	14	6	16	407	356	224	252	13	411	65
91250	0	0	4	58	157	19	8	1	1	3	52	192	19	8	2	141	0	21
91251	0	2	0	5	10	18	327	1	4	5	6	5	39	659	18	9	21	73
9126	52	40	26	37	35	14	18	69	41	70	51	28	28	19	36	9	52	12
91261	438	170	266	32	3	1	0	581	470	47	60	2	0	2	10	88	13	125
91262	21	111	112	73	132	180	124	51	116	127	84	103	272	265	55	70	122	125
91266	7778	1653	1658	1702	3224	3296	3336	13831	2476	2296	2826	3914	6963	6088	2584	5276	5900	13901
91270	56	1183	1074	535	573	1681	3111	209	1235	2353	924	604	7644	8172	174	198	324	2444
91272	89	1031	1892	152	194	557	2013	456	1093	2598	270	120	2450	3099	21	560	37	55
91280	21	607	1338	710	713	767	842	51	1063	1132	1088	729	920	744	493	1093	745	1893
91287	383	980	1372	2440	4381	1958	3428	608	1328	2247	3700	4343	2812	3581	2398	2363	3843	5995
91291	128	220	188	205	115	68	158	119	331	308	231	126	113	72	81	26	95	35
91297	41	96	100	164	191	90	123	79	139	217	262	158	147	106	139	45	238	147
91300	0	0	2	0	1	2	0	1	2	4	0	1	1	3	1	0	1	6
91304	1437	1007	1403	1143	1023	1141	1157	3109	1439	1910	2164	1022	2064	1543	457	463	980	1043
91310	1010	1874	5765	9688	5005	2351	2706	1579	2520	8505	17464	5802	2726	2923	1746	3438	3460	6745
91311	65	41	36	65	93	73	39	77	59	86	65	68	83	80	96	18	202	28
91317	1829	161	145	59	11	5	9	2867	406	354	203	11	10	14	14	22	21	14
91322	19379	24127	26590	18641	12802	9494	9420	32795	36469	40001	35923	15118	13475	12187	4375	20363	9473	40707
91328	544	216	255	361	439	303	303	741	332	240	400	318	572	438	721	418	1065	1622
91330	14	11	14	2640	7663	4210	2407	10	9	35	1079	7457	4015	2457	5111	1126	8192	2856
91335	119	50	66	139	141	78	84	173	75	128	157	148	97	80	129	91	144	157
91339	9	16	211	2529	4543	3114	3472	18	23	346	3211	5005	5501	4602	2055	3023	3922	14362
91342	2	8	9	59	70	30	33	4	9	17	55	78	33	29	124	10	165	10
91343	0	0	0	0	1	47	233	0	0	0	0	2	262	677	0	9	3	17
91346	133	114	80	88	176	177	112	250	254	167	112	195	236	223	222	54	471	217
91353	1203	625	378	179	154	99	153	2244	1231	938	390	138	170	230	174	169	293	509
91361	122	325	219	190	101	81	72	197	504	368	335	117	127	118	50	22	113	53
91363	572	559	640	1377	2562	1614	1199	930	765	1072	2318	3110	2277	2007	3920	1114	6284	2120
91367	11	9	547	879	1030	663	625	21	13	694	809	915	896	852	661	400	872	2332
9137	43	19	27	28	26	17	20	107	40	61	32	35	27	23	25	12	31	52
91370	2868	2890	3141	1534	590	242	210	4374	4617	5025	2971	573	297	285	394	237	796	576
91373	3	32	924	13300	18919	12337	9335	0	26	912	17409	26345	19792	10422	9350	2618	17478	12596
91377	2477	767	567	352	556	298	315	3842	1051	602	615	487	470	426	559	2377	1185	1981
91378	6073	11007	9244	1539	1020	742	1865	12330	11931	14324	4170	694	1360	3134	102	1020	216	1377
91384	68	286	755	1391	1307	771	789	214	468	1360	2136	1081	1152	1115	963	949	1433	3326
91389	16	15	20	35	49	27	24	26	9	27	51	28	30	28	78	32	91	47
91392	6	12	5	1	1	0	1	6	25	12	1	1	0	2	0	3	0	1
91401	2	31	395	1521	3050	1689	1478	7	51	627	1301	3007	2374	2679	862	1184	2102	2770
91409	439	1471	997	869	368	78	126	884	2477	1980	2120	452	148	110	137	137	308	237
91410	395	1316	894	728	380	72	108	817	1889	1410	1514	347	123	125	202	120	324	274
91412	2652	7070	3494	668	229	227	410	2819	7459	5620	1261	234	341	518	97	1515	278	1021
91414	10	23	287	475	440	317	290	21	65	760	651	337	470	428	229	87	570	477
91416	0	4	484	858	391	134	182	0	12	1149	1057	265	172	241	98	67	190	408
91418	0	0	181	2115	654	46	235	0	0	381	4459	427	78	233	9	27	17	34
91426	2584	22	292	142	28	42	44	3797	72	13	141	60	35	54	1641	4308	1864	1722
91427	0	0	2	173	94	84	174	0	0	5	152	38	170	394	10	233	25	369
91428	0	0	0	63	22	16	38	0	0	0	63	16	38	80	2	103	9	70
91431	8	14	33	370	354	138	141	13	18	37	321	344	155	162	236	99	316	659
91433	32	250	195	613	1492	717	753	68	284	263	753	1385	787	774	1016	421	1545	1191
91436	1	58	305	501	723	498	539	6	62	1051	703	597	678	551	915	860	1482	1871
91437	1	0	56	85	122	79	73	2	1	169	128	90	75	126	206	20	227	129
91440	34	68	120	274	231	130	92	53	118	312	318	268	189	104	150	15	210	84
91445	2	0	0	4	1	1	1031	0	0	0	1	4	14	1337	6	1	1	5
91450	41	106	94	50	92	102	189	95	113	64	45	95	174	305	122	93	190	254
91451	0	2	16	485	438	362	543	2	10	66	512	368	375	645	129	21	246	54
91455	6	3	2	4	4	1	89	31	8	2	4	1	5	63	3	4	8	17
91459	13	8	2	62	64	76	50	10	10	8	50	44	140	85	30	10	58	30
91460	18	13	16	43	136	144	132	33	18	14	19	150	192	197	153	29	231	52
91463	0	6	196	318	142	88	100	0	16	322	362	120	96	86	55	54	69	307
91465	11	2	18	45	42	63	80	21	9	31	77	35	114	108	30	14	50	131
91466	4148	399	284	64	91	91	78	5689	836	506	173	51	97	161	53	114	132	71
91471	268	2471	1374	105	1578	8492	7237	1055	3807	2261	169	2491	22282	18342	2027	3322	4579	8191
91478	1	10	95	515	510	248	364	4	30	255	695	480	411	492	199	109	337	575
91479	0	0	0	1	2	0	1	0	0	0	0	1	0	0	1	0	4	0
91480	15	12	25	17	17	13	10	28	16	24	21	15	22	15	22	3	30	7
91491	73	252	155	133	77	36	59	134	296	267	157	68	56	78	25	51	60	175
91496	1128	1084	21	8	5	9	10	2398	1492	32	5	7	9	21	7	16	21	31
91498	91	118	167	259	185	110	78	171	157	331	415	197	148	108	120	142	172	394
9150	111	25	4	1	0	0	4	335	38	6	0	0	4	2	4	4	6	18
91500	9301	4069	1296	349	91	83	67	8577	8474	3017	920	209	173	246	13	491	41	130
91506	234	738	1545	702	868	775	830	410	1004	2394	736	804	885	810	851	690	1150	1275
91511	891	1031	1638	1508	1417	639	538	1767	1580	3410	1989	1331	807	732	525	556	1151	2387
91512	103	794	1381	1804	2141	1645	1918	250	1188	2103	2554	2232	2521	1921	1587	982	2162	3222
91513	227	160	186	332	281	220	199	331	233	278	346	321	206	196	419	122	681	326
91520	30	36	33	26	5	6	64	72	42	48	47	4	12	98	21	29	33	66
91524	132	951	1750	1073	1027	543	840	219	1343	2518	2233	1004	825	786	325	446	708	1122
91530	1141	28	39	24	55	50	32	1983	71	43	35	38	94	46	11	84	41	135
91531	0	0	0	0	13	140	440	0	0	0	0	2	586	789	23	20	35	16
91533	948	439	228	83	98	107	339	1846	680	585	247	103	257	659	30	55	51	44
91538	0	0	5	39	14	3	3	1	0	2	65	16	0	5	15	32	42	37
91541	316	966	1127	781	1023	701	635	491	1294	1584	1523	1292	885	703	479	695	779	1857
91542	6	72	566	4393	33470	36599	26738	11	85	993	2593	44205	42716	32051	18076	15836	31852	45358
91543	1	6	140	778	918	831	2438	1	2	131	1723	792	1337	3250	65	660	182	3461
91545	3	16	27	11	9	14	23	1	13	33	12	3	23	24	8	2	12	6
91547	8799	6598	5300	6385	4599	2833	1845	12453	10012	9110	10717	6538	3722	2803	2482	2068	5234	7343
91548	0	0	1	59	198	50	35	1	0	1	19	142	24	25	301	12	443	69
91550	6728	4519	2167	713	705	399	365	12050	6947	4739	1820	727	678	526	398	379	886	759
91554	23	32	36	53	52	11	19	34	27	46	67	42	10	14	22	12	35	27
91557	539	454	72	484	1137	467	315	906	755	139	322	1067	1140	507	593	254	1244	522
91559	0	0	1	912	142	14	6	0	0	0	921	102	18	18	8	9	10	65
91566	301	543	559	64	21	8	3	375	900	755	153	23	5	17	1	25	4	33
91572	110	94	168	225	89	63	64	126	121	268	296	119	98	48	52	28	81	121
91574	0	1	0	92	4859	7246	4232	0	2	4	7	5727	7785	8601	12549	2027	22532	2243
91578	1274	272	451	411	391	185	225	1921	454	364	584	335	293	277	363	378	582	629
91582	7	26	79	118	26	12	14	12	27	259	169	15	18	14	13	6	14	8
91584	3445	3936	4046	5171	4975	3597	3415	5556	5733	6369	9630	5210	5730	4305	4116	5247	7101	8681
91586	683	1541	965	45	43	14	18	1111	4325	487	55	29	20	29	0	22	1	10
91588	4	3	17	19	23	17	25	7	18	29	29	20	43	28	12	1	43	5
91589	6	39	135	124	59	76	87	11	33	52	189	45	115	130	35	43	41	41
91590	8	211	480	688	660	502	458	17	286	639	1017	822	723	523	395	241	727	1142
91591	0	0	0	0	0	0	1147	0	0	0	0	0	8	2320	0	0	0	1
91602	283	345	276	34	35	14	39	443	460	318	67	23	22	29	18	21	20	45
91607	242	2371	7866	3399	5831	5883	5408	595	3511	11611	6033	6210	6793	5701	3636	4052	6062	6798
91609	992	103	310	281	274	142	139	1869	143	182	458	178	218	193	154	1119	273	973
91611	205	251	108	95	210	168	125	383	486	218	116	254	250	226	172	122	437	417
91615	5	40	54	526	519	538	611	14	56	135	670	1143	373	688	189	312	304	1290
91616	11	59	77	669	754	489	787	27	62	152	799	1477	366	563	336	453	434	1382
91632	14	53	75	82	86	35	65	40	86	183	102	69	61	57	59	34	82	126
91644	0	8	361	1427	1606	812	776	6	11	551	1982	1384	1093	1024	1016	520	1347	2210
91650	0	0	10	204	612	630	390	0	1	9	157	550	757	732	1556	198	2472	372
91656	0	1	0	56	126	83	99	2	2	0	19	156	105	70	71	124	106	452
91657	1	0	1	49	526	136	85	3	0	0	11	719	120	70	668	48	783	97
91662	69	174	152	212	200	78	100	102	282	362	382	170	153	102	105	54	157	174
91663	42	112	101	185	81	52	54	49	170	222	151	123	85	51	85	19	99	121
91665	1	0	1	75	1458	3799	3885	0	2	0	4	4035	4440	6523	3654	465	7562	999
91670	1	125	51	44	380	623	862	26	160	51	12	449	818	1262	864	47	1254	213
91672	0	23	481	981	682	203	145	0	21	453	1389	675	223	187	401	724	532	3129
91674	2857	2168	460	194	47	69	60	2614	3926	1044	507	106	112	221	10	112	18	61
91675	47	159	382	33	22	70	132	82	275	253	60	30	81	124	21	16	24	53
91676	211	399	122	175	790	707	1778	230	873	216	162	1145	991	2387	740	189	1262	958
91685	31	578	1169	4038	5055	1790	1420	70	820	2335	4312	4865	2285	1396	1675	360	2669	1578
91686	998	422	303	115	202	143	182	1425	595	337	138	201	204	253	112	366	198	1473
91687	1	0	2	1549	3794	2018	882	1	2	11	1843	3788	2684	1381	322	426	665	563
91689	235	213	153	105	101	106	90	489	311	214	135	109	141	141	246	474	393	764
91690	0	0	1	79	120	78	67	0	0	1	53	123	69	80	34	81	66	353
91691	0	6	2	0	0	0	0	2	11	0	0	1	0	0	0	0	0	0
91696	7449	118	974	748	2211	2761	2448	10731	200	134	648	2895	4317	3835	5207	14476	8168	8113
91698	0	9	57	469	319	96	153	1	12	178	460	178	153	110	121	43	153	288
91702	4	36	69	222	163	153	185	5	37	151	165	214	157	166	205	122	183	209
91703	2	83	174	504	535	458	509	9	100	333	525	538	603	496	506	211	550	692
91706	9	35	33	18	20	16	14	13	68	63	19	21	22	19	10	8	14	32
91707	291	1263	812	576	2935	2866	3124	529	1773	1611	761	3250	3776	4658	1007	287	1406	1438
91709	126	343	536	1660	1913	1601	1582	313	448	653	2434	2299	1856	1747	1500	1045	1994	1500
91714	103	217	33	1	2	3	0	257	398	47	2	2	3	8	3	8	10	2
91715	1306	255	105	76	157	58	40	2368	474	211	102	130	58	82	77	48	205	39
91719	0	2	124	969	631	439	396	1	0	397	1536	776	554	352	157	64	240	211
91721	7	30	27	102	29	7	17	31	31	89	144	12	14	30	17	3	21	18
91736	1	13	451	619	465	250	402	3	31	880	902	489	357	299	204	85	302	554
91742	181	151	31	5	12	13	8	417	917	146	17	17	24	58	10	18	11	16
91743	1512	2	312	156	55	61	147	2632	45	25	174	85	111	229	1471	1930	2077	1959
91744	6002	43	772	380	117	263	470	8780	166	51	380	205	386	582	3851	7412	5524	4247
91748	2	42	130	204	107	75	52	8	70	273	314	79	141	82	20	74	34	193
91754	0	0	0	26	246	394	847	0	0	0	26	308	595	2278	431	58	697	606
91755	1385	1256	798	382	213	84	75	2552	2219	1724	846	265	107	101	210	60	347	65
91760	4	11	7	188	1119	517	632	1	9	6	88	1695	628	444	973	65	1348	195
91761	1	1	2	194	1453	778	836	0	2	1	72	2179	861	786	1348	92	2147	312
91767	705	173	1617	712	88	37	50	1031	888	2482	1718	72	36	121	12	47	17	46
91770	54	41	43	88	128	65	55	79	50	68	80	98	106	59	68	21	140	53
91771	0	4	2	1	1	1	6	1	4	9	2	2	1	7	5	4	5	4
91774	131	90	279	274	707	924	1534	285	146	260	319	634	1426	2078	950	2588	1509	2984
91776	243	1256	1307	945	989	685	671	477	1640	2029	1650	1138	1008	964	480	530	967	1617
91779	0	0	0	1	0	12	1407	0	0	0	0	2	46	3006	1	8	3	58
91781	10090	3592	1754	674	1364	1013	786	15596	5873	4242	1304	1749	1399	1466	1416	648	3164	935
91786	115	64	33	39	122	63	45	268	92	32	21	104	85	60	298	97	350	87
91788	153	34	28	89	171	139	153	315	81	33	92	160	199	117	825	2253	1138	2336
91789	45	266	794	1112	1103	461	376	119	375	1337	1706	1014	917	557	239	110	380	796
